start_time,end_time,exercise_title,set_index,weight_kg,reps
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Iso-Lateral Row (Machine),1,27,12
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Iso-Lateral Row (Machine),2,27,9
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Iso-Lateral Row (Machine),3,25.3,3
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Single Arm Lat Pulldown,0,14,12
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Single Arm Lat Pulldown,1,27,12
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Single Arm Lat Pulldown,2,23,5
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Single Arm Lat Pulldown,3,27,7
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Shrug (Dumbbell),0,18,20
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Shrug (Dumbbell),1,18,20
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Shrug (Dumbbell),2,18,20
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Triceps Pushdown,0,23,13
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Triceps Pushdown,1,25.3,8
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Triceps Pushdown,2,23,4
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Triceps Pushdown,3,25.3,9
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Triceps Pushdown,4,23,3
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Triceps Extension (Cable),0,11.3,12
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Triceps Extension (Cable),1,11.3,11
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Triceps Extension (Cable),2,6.8,3
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Triceps Extension (Cable),3,9,10
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Triceps Extension (Cable),4,4.5,2
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Rear Delt Reverse Fly (Machine),0,25,12
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Rear Delt Reverse Fly (Machine),1,25,9
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Rear Delt Reverse Fly (Machine),2,18,3
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Rear Delt Reverse Fly (Machine),3,25,6
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Rear Delt Reverse Fly (Machine),4,18,6
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Back Extension (Weighted Hyperextension),0,,12
"14 Jun 2024, 16:45","14 Jun 2024, 18:15",Back Extension (Weighted Hyperextension),1,,12
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Iso-Lateral Chest Press (Machine),0,15,10
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Bench Press (Barbell),0,35,12
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Bench Press (Barbell),1,40,10
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Bench Press (Barbell),2,37.5,9
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Incline Bench Press (Dumbbell),0,14,10
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Incline Bench Press (Dumbbell),1,14,8
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Incline Bench Press (Dumbbell),2,12,4
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Incline Bench Press (Dumbbell),3,12,11
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Butterfly (Pec Deck),0,39,12
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Butterfly (Pec Deck),1,39,9
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Butterfly (Pec Deck),2,32,3
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Butterfly (Pec Deck),3,34.3,13
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Bicep Curl (Dumbbell),0,10,12
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Bicep Curl (Dumbbell),1,10,10
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Seated Incline Curl (Dumbbell),0,7,11
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Seated Incline Curl (Dumbbell),1,6,8
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Preacher Curl (Barbell),0,20,9
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Preacher Curl (Barbell),1,15,12
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Lateral Raise (Dumbbell),0,8,12
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Lateral Raise (Dumbbell),1,8,12
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Lateral Raise (Dumbbell),2,8,12
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Lateral Raise (Dumbbell),3,7,12
"13 Jun 2024, 15:59","13 Jun 2024, 17:04",Lateral Raise (Dumbbell),4,7,9
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Bent Over Row (Barbell),0,35,12
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Bent Over Row (Barbell),1,45,12
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Bent Over Row (Barbell),2,45,5
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Bent Over Row (Barbell),3,40,4
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Bent Over Row (Barbell),4,30,3
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Seated Cable Row - V Grip (Cable),0,32,12
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Seated Cable Row - V Grip (Cable),1,32,12
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Seated Cable Row - V Grip (Cable),2,32,9
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Seated Cable Row - V Grip (Cable),3,25,3
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Pull Up,0,,4
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Pull Up (Assisted),0,14,12
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Pull Up (Assisted),1,14,8
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Pull Up (Assisted),2,18,4
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Seated Dip Machine,0,27,12
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Seated Dip Machine,1,36,12
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Seated Dip Machine,2,36,15
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Shrug (Dumbbell),0,18,20
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Shrug (Dumbbell),1,18,20
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Shrug (Dumbbell),2,12,20
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Triceps Extension (Cable),0,9,12
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Triceps Extension (Cable),1,11.3,18
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Triceps Extension (Cable),2,9,6
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Triceps Extension (Cable),3,6.8,11
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Rear Delt Reverse Fly (Machine),0,25,12
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Rear Delt Reverse Fly (Machine),1,25,8
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Rear Delt Reverse Fly (Machine),2,18,4
"11 Jun 2024, 16:18","11 Jun 2024, 17:23",Rear Delt Reverse Fly (Machine),3,18,12
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Incline Bench Press (Smith Machine),0,21.3,10
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Incline Bench Press (Smith Machine),1,31.3,15
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Incline Bench Press (Smith Machine),2,33.8,12
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Incline Bench Press (Smith Machine),3,33.8,9
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Incline Bench Press (Smith Machine),4,31.3,3
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Bench Press (Dumbbell),0,14,11
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Bench Press (Dumbbell),1,14,12
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Bench Press (Dumbbell),2,14,11
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Butterfly (Pec Deck),0,39,12
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Butterfly (Pec Deck),1,39,7
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Butterfly (Pec Deck),2,32,5
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Butterfly (Pec Deck),3,39,5
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Butterfly (Pec Deck),4,34.5,4
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Butterfly (Pec Deck),5,32,3
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Bicep Curl (Dumbbell),0,10,12
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Bicep Curl (Dumbbell),1,10,10
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Seated Incline Curl (Dumbbell),0,7,11
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Seated Incline Curl (Dumbbell),1,7,8
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Seated Incline Curl (Dumbbell),2,6,3
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Spider Curl (Barbell),0,15,12
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Spider Curl (Barbell),1,15,11
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Spider Curl (Barbell),2,15,9
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Lateral Raise (Dumbbell),0,8,12
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Lateral Raise (Dumbbell),1,8,12
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Lateral Raise (Dumbbell),2,8,12
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Lateral Raise (Dumbbell),3,8,8
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Lateral Raise (Dumbbell),4,7,4
"10 Jun 2024, 16:44","10 Jun 2024, 18:26",Lateral Raise (Dumbbell),5,7,13
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Bench Press (Barbell),0,30,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Bench Press (Barbell),1,35,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Bench Press (Barbell),2,40,10
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Bench Press (Barbell),3,40,7
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Bench Press (Barbell),4,35,5
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Incline Bench Press (Dumbbell),0,12,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Incline Bench Press (Dumbbell),1,12,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Incline Bench Press (Dumbbell),2,12,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Butterfly (Pec Deck),0,39,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Butterfly (Pec Deck),1,39,7
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Butterfly (Pec Deck),2,32,5
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Butterfly (Pec Deck),3,34.3,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Bicep Curl (Dumbbell),0,10,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Bicep Curl (Dumbbell),1,10,9
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Seated Incline Curl (Dumbbell),0,6,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Seated Incline Curl (Dumbbell),1,6,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Preacher Curl (Barbell),0,20,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Preacher Curl (Barbell),1,20,12
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Single Arm Lateral Raise (Cable),0,4.5,30
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Single Arm Lateral Raise (Cable),1,6.8,16
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Single Arm Lateral Raise (Cable),2,4.5,24
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Single Arm Lateral Raise (Cable),3,4.5,24
"4 Jun 2024, 16:00","4 Jun 2024, 17:28",Single Arm Lateral Raise (Cable),4,4.5,24
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Squat (Barbell),0,30,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Squat (Barbell),1,40,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Squat (Barbell),2,40,10
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Squat (Barbell),3,45,6
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Squat (Barbell),4,40,2
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Hip Thrust (Barbell),0,32.7,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Hip Thrust (Barbell),1,39,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Hip Thrust (Barbell),2,39,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Seated Leg Curl (Machine),0,32,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Seated Leg Curl (Machine),1,34.2,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Seated Leg Curl (Machine),2,34.2,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Leg Extension (Machine),0,32,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Leg Extension (Machine),1,32,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Leg Extension (Machine),2,32,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Hip Abduction (Machine),0,25,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Hip Abduction (Machine),1,25,12
"2 Jun 2024, 14:37","2 Jun 2024, 15:41",Hip Abduction (Machine),2,25,12
"31 May 2024, 12:41","31 May 2024, 14:01",Pull Up,0,,7
"31 May 2024, 12:41","31 May 2024, 14:01",Pull Up,1,,7
"31 May 2024, 12:41","31 May 2024, 14:01",Pull Up (Assisted),0,14,12
"31 May 2024, 12:41","31 May 2024, 14:01",Pull Up (Assisted),1,14,12
"31 May 2024, 12:41","31 May 2024, 14:01",Pull Up (Assisted),2,14,5
"31 May 2024, 12:41","31 May 2024, 14:01",Pull Up (Assisted),3,9,5
"31 May 2024, 12:41","31 May 2024, 14:01",Seated Row (Machine),0,18,12
"31 May 2024, 12:41","31 May 2024, 14:01",Seated Row (Machine),1,25.3,13
"31 May 2024, 12:41","31 May 2024, 14:01",Seated Row (Machine),2,27,14
"31 May 2024, 12:41","31 May 2024, 14:01",Seated Row (Machine),3,32,11
"31 May 2024, 12:41","31 May 2024, 14:01",Seated Row (Machine),4,32,9
"31 May 2024, 12:41","31 May 2024, 14:01",Seated Row (Machine),5,27,3
"31 May 2024, 12:41","31 May 2024, 14:01",Shrug (Dumbbell),0,16,20
"31 May 2024, 12:41","31 May 2024, 14:01",Shrug (Dumbbell),1,16,20
"31 May 2024, 12:41","31 May 2024, 14:01",Shrug (Dumbbell),2,16,20
"31 May 2024, 12:41","31 May 2024, 14:01",Single Arm Triceps Pushdown (Cable),0,9,12
"31 May 2024, 12:41","31 May 2024, 14:01",Single Arm Triceps Pushdown (Cable),1,9,15
"31 May 2024, 12:41","31 May 2024, 14:01",Single Arm Triceps Pushdown (Cable),2,14,12
"31 May 2024, 12:41","31 May 2024, 14:01",Triceps Extension (Cable),0,18,13
"31 May 2024, 12:41","31 May 2024, 14:01",Triceps Extension (Cable),1,18,7
"31 May 2024, 12:41","31 May 2024, 14:01",Triceps Extension (Cable),2,14,6
"31 May 2024, 12:41","31 May 2024, 14:01",Triceps Extension (Cable),3,16.3,12
"30 May 2024, 14:42","30 May 2024, 16:38",Bench Press (Barbell),0,30,12
"30 May 2024, 14:42","30 May 2024, 16:38",Bench Press (Barbell),1,40,9
"30 May 2024, 14:42","30 May 2024, 16:38",Bench Press (Barbell),2,35,11
"30 May 2024, 14:42","30 May 2024, 16:38",Bench Press (Barbell),3,35,10
"30 May 2024, 14:42","30 May 2024, 16:38",Bench Press (Barbell),4,30,5
"30 May 2024, 14:42","30 May 2024, 16:38",Incline Bench Press (Dumbbell),0,10,12
"30 May 2024, 14:42","30 May 2024, 16:38",Incline Bench Press (Dumbbell),1,12,12
"30 May 2024, 14:42","30 May 2024, 16:38",Incline Bench Press (Smith Machine),0,26.3,12
"30 May 2024, 14:42","30 May 2024, 16:38",Incline Bench Press (Smith Machine),1,31.3,9
"30 May 2024, 14:42","30 May 2024, 16:38",Butterfly (Pec Deck),0,39,12
"30 May 2024, 14:42","30 May 2024, 16:38",Butterfly (Pec Deck),1,39,10
"30 May 2024, 14:42","30 May 2024, 16:38",Butterfly (Pec Deck),2,32,2
"30 May 2024, 14:42","30 May 2024, 16:38",Butterfly (Pec Deck),3,34.3,12
"30 May 2024, 14:42","30 May 2024, 16:38",Bicep Curl (Dumbbell),0,10,12
"30 May 2024, 14:42","30 May 2024, 16:38",Bicep Curl (Dumbbell),1,10,12
"30 May 2024, 14:42","30 May 2024, 16:38",Seated Incline Curl (Dumbbell),0,6,12
"30 May 2024, 14:42","30 May 2024, 16:38",Seated Incline Curl (Dumbbell),1,6,12
"30 May 2024, 14:42","30 May 2024, 16:38",Preacher Curl (Barbell),0,20,8
"30 May 2024, 14:42","30 May 2024, 16:38",Preacher Curl (Barbell),1,17.5,12
"30 May 2024, 14:42","30 May 2024, 16:38",Lateral Raise (Dumbbell),0,8,12
"30 May 2024, 14:42","30 May 2024, 16:38",Lateral Raise (Dumbbell),1,8,12
"30 May 2024, 14:42","30 May 2024, 16:38",Lateral Raise (Dumbbell),2,8,12
"30 May 2024, 14:42","30 May 2024, 16:38",Lateral Raise (Dumbbell),3,7,12
"30 May 2024, 14:42","30 May 2024, 16:38",Lateral Raise (Dumbbell),4,7,12
"27 May 2024, 14:19","27 May 2024, 16:02",Squat (Barbell),0,25,12
"27 May 2024, 14:19","27 May 2024, 16:02",Squat (Barbell),1,35,12
"27 May 2024, 14:19","27 May 2024, 16:02",Squat (Barbell),2,45,12
"27 May 2024, 14:19","27 May 2024, 16:02",Squat (Barbell),3,45,6
"27 May 2024, 14:19","27 May 2024, 16:02",Squat (Barbell),4,40,6
"27 May 2024, 14:19","27 May 2024, 16:02",Hip Thrust (Barbell),0,32.7,12
"27 May 2024, 14:19","27 May 2024, 16:02",Hip Thrust (Barbell),1,32.7,12
"27 May 2024, 14:19","27 May 2024, 16:02",Hip Thrust (Barbell),2,32.7,12
"27 May 2024, 14:19","27 May 2024, 16:02",Seated Leg Curl (Machine),0,32,12
"27 May 2024, 14:19","27 May 2024, 16:02",Seated Leg Curl (Machine),1,34.3,12
"27 May 2024, 14:19","27 May 2024, 16:02",Seated Leg Curl (Machine),2,34.3,6
"27 May 2024, 14:19","27 May 2024, 16:02",Seated Leg Curl (Machine),3,32,6
"27 May 2024, 14:19","27 May 2024, 16:02",Leg Extension (Machine),0,32,12
"27 May 2024, 14:19","27 May 2024, 16:02",Leg Extension (Machine),1,32,12
"27 May 2024, 14:19","27 May 2024, 16:02",Leg Extension (Machine),2,34.3,12
"27 May 2024, 14:19","27 May 2024, 16:02",Hip Abduction (Machine),0,18,12
"27 May 2024, 14:19","27 May 2024, 16:02",Hip Abduction (Machine),1,18,12
"27 May 2024, 14:19","27 May 2024, 16:02",Hip Abduction (Machine),2,25,12
"27 May 2024, 14:19","27 May 2024, 16:02",Decline Crunch,0,,20
"27 May 2024, 14:19","27 May 2024, 16:02",Decline Crunch,1,,20
"27 May 2024, 14:19","27 May 2024, 16:02",Decline Crunch,2,,11
"27 May 2024, 14:19","27 May 2024, 16:02",Decline Crunch,3,,9
"27 May 2024, 14:19","27 May 2024, 16:02",Calf Extension (Machine),0,18,20
"27 May 2024, 14:19","27 May 2024, 16:02",Calf Extension (Machine),1,25,20
"27 May 2024, 14:19","27 May 2024, 16:02",Calf Extension (Machine),2,25,20
"26 May 2024, 14:21","26 May 2024, 15:47",Bent Over Row (Barbell),0,35,12
"26 May 2024, 14:21","26 May 2024, 15:47",Bent Over Row (Barbell),1,40,12
"26 May 2024, 14:21","26 May 2024, 15:47",Bent Over Row (Barbell),2,40,9
"26 May 2024, 14:21","26 May 2024, 15:47",Bent Over Row (Barbell),3,35,3
"26 May 2024, 14:21","26 May 2024, 15:47",Lat Pulldown (Cable),0,32,12
"26 May 2024, 14:21","26 May 2024, 15:47",Lat Pulldown (Cable),1,32,10
"26 May 2024, 14:21","26 May 2024, 15:47",Lat Pulldown (Cable),2,25,4
"26 May 2024, 14:21","26 May 2024, 15:47",Lat Pulldown (Cable),3,32,8
"26 May 2024, 14:21","26 May 2024, 15:47",Lat Pulldown (Cable),4,25,4
"26 May 2024, 14:21","26 May 2024, 15:47",Seated Cable Row - V Grip (Cable),0,39,9
"26 May 2024, 14:21","26 May 2024, 15:47",Seated Cable Row - V Grip (Cable),1,32,3
"26 May 2024, 14:21","26 May 2024, 15:47",Seated Cable Row - V Grip (Cable),2,32,10
"26 May 2024, 14:21","26 May 2024, 15:47",Seated Cable Row - V Grip (Cable),3,25,4
"26 May 2024, 14:21","26 May 2024, 15:47",Seated Cable Row - V Grip (Cable),4,25,12
"26 May 2024, 14:21","26 May 2024, 15:47",Shrug (Dumbbell),0,16,20
"26 May 2024, 14:21","26 May 2024, 15:47",Shrug (Dumbbell),1,16,20
"26 May 2024, 14:21","26 May 2024, 15:47",Shrug (Dumbbell),2,16,18
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Pushdown,0,11.3,4
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Pushdown,1,13.6,8
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Pushdown,2,15.9,10
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Pushdown,3,13.6,2
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Pushdown,4,13.6,8
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Pushdown,5,11.3,4
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Rope Pushdown,0,9.1,12
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Rope Pushdown,1,13.6,5
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Rope Pushdown,2,11.3,5
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Rope Pushdown,3,6.8,12
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Extension (Cable),0,4.5,12
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Extension (Cable),1,6.8,12
"26 May 2024, 14:21","26 May 2024, 15:47",Triceps Extension (Cable),2,9.1,12
"26 May 2024, 14:21","26 May 2024, 15:47",Rear Delt Reverse Fly (Machine),0,18,12
"26 May 2024, 14:21","26 May 2024, 15:47",Rear Delt Reverse Fly (Machine),1,25,8
"26 May 2024, 14:21","26 May 2024, 15:47",Rear Delt Reverse Fly (Machine),2,18,4
"26 May 2024, 14:21","26 May 2024, 15:47",Rear Delt Reverse Fly (Machine),3,25,6
"26 May 2024, 14:21","26 May 2024, 15:47",Rear Delt Reverse Fly (Machine),4,18,6
"26 May 2024, 14:21","26 May 2024, 15:47",Seated Palms Up Wrist Curl,0,4,20
"26 May 2024, 14:21","26 May 2024, 15:47",Seated Palms Up Wrist Curl,1,4,20
"26 May 2024, 14:21","26 May 2024, 15:47",Seated Palms Up Wrist Curl,2,6,12
"25 May 2024, 13:27","25 May 2024, 15:11",Bench Press (Barbell),0,30,10
"25 May 2024, 13:27","25 May 2024, 15:11",Bench Press (Barbell),1,40,12
"25 May 2024, 13:27","25 May 2024, 15:11",Bench Press (Barbell),2,40,11
"25 May 2024, 13:27","25 May 2024, 15:11",Bench Press (Barbell),3,40,7
"25 May 2024, 13:27","25 May 2024, 15:11",Bench Press (Barbell),4,35,2
"25 May 2024, 13:27","25 May 2024, 15:11",Incline Bench Press (Dumbbell),0,8,12
"25 May 2024, 13:27","25 May 2024, 15:11",Incline Bench Press (Dumbbell),1,9,12
"25 May 2024, 13:27","25 May 2024, 15:11",Incline Bench Press (Dumbbell),2,9,12
"25 May 2024, 13:27","25 May 2024, 15:11",Butterfly (Pec Deck),0,32,12
"25 May 2024, 13:27","25 May 2024, 15:11",Butterfly (Pec Deck),1,39,10
"25 May 2024, 13:27","25 May 2024, 15:11",Butterfly (Pec Deck),2,32,2
"25 May 2024, 13:27","25 May 2024, 15:11",Butterfly (Pec Deck),3,34.3,9
"25 May 2024, 13:27","25 May 2024, 15:11",Butterfly (Pec Deck),4,32,3
"25 May 2024, 13:27","25 May 2024, 15:11",Bicep Curl (Dumbbell),0,9,12
"25 May 2024, 13:27","25 May 2024, 15:11",Bicep Curl (Dumbbell),1,9,12
"25 May 2024, 13:27","25 May 2024, 15:11",Seated Incline Curl (Dumbbell),0,6,12
"25 May 2024, 13:27","25 May 2024, 15:11",Seated Incline Curl (Dumbbell),1,6,12
"25 May 2024, 13:27","25 May 2024, 15:11",Preacher Curl (Barbell),0,18,12
"25 May 2024, 13:27","25 May 2024, 15:11",Preacher Curl (Barbell),1,20.3,8
"25 May 2024, 13:27","25 May 2024, 15:11",Preacher Curl (Barbell),2,16.3,4
"25 May 2024, 13:27","25 May 2024, 15:11",Lateral Raise (Dumbbell),0,7,12
"25 May 2024, 13:27","25 May 2024, 15:11",Lateral Raise (Dumbbell),1,7,12
"25 May 2024, 13:27","25 May 2024, 15:11",Lateral Raise (Dumbbell),2,7,14
"25 May 2024, 13:27","25 May 2024, 15:11",Lateral Raise (Dumbbell),3,7,12
"25 May 2024, 13:27","25 May 2024, 15:11",Lateral Raise (Dumbbell),4,7,12
"23 May 2024, 15:50","23 May 2024, 16:41",Squat (Barbell),0,20,12
"23 May 2024, 15:50","23 May 2024, 16:41",Squat (Barbell),1,30,12
"23 May 2024, 15:50","23 May 2024, 16:41",Squat (Barbell),2,40,12
"23 May 2024, 15:50","23 May 2024, 16:41",Squat (Barbell),3,45,12
"23 May 2024, 15:50","23 May 2024, 16:41",Lying Leg Curl (Machine),0,18,12
"23 May 2024, 15:50","23 May 2024, 16:41",Lying Leg Curl (Machine),1,23,12
"23 May 2024, 15:50","23 May 2024, 16:41",Seated Leg Curl (Machine),0,32,12
"23 May 2024, 15:50","23 May 2024, 16:41",Seated Leg Curl (Machine),1,32,14
"23 May 2024, 15:50","23 May 2024, 16:41",Leg Extension (Machine),0,32,12
"23 May 2024, 15:50","23 May 2024, 16:41",Leg Extension (Machine),1,32,12
"23 May 2024, 15:50","23 May 2024, 16:41",Leg Extension (Machine),2,34.3,12
"23 May 2024, 15:50","23 May 2024, 16:41",Decline Crunch,0,,20
"23 May 2024, 15:50","23 May 2024, 16:41",Decline Crunch,1,,20
"23 May 2024, 15:50","23 May 2024, 16:41",Decline Crunch,2,,15
"22 May 2024, 13:34","22 May 2024, 15:03",Bent Over Row (Barbell),0,35,12
"22 May 2024, 13:34","22 May 2024, 15:03",Bent Over Row (Barbell),1,40,12
"22 May 2024, 13:34","22 May 2024, 15:03",Bent Over Row (Barbell),2,40,9
"22 May 2024, 13:34","22 May 2024, 15:03",Bent Over Row (Barbell),3,35,4
"22 May 2024, 13:34","22 May 2024, 15:03",Seated Cable Row - V Grip (Cable),0,39,12
"22 May 2024, 13:34","22 May 2024, 15:03",Seated Cable Row - V Grip (Cable),1,39,11
"22 May 2024, 13:34","22 May 2024, 15:03",Seated Cable Row - V Grip (Cable),2,39,6
